K_Receipt,K_Member,Quantity,Q_Amount,T_Receipt,Q_Discount_Amount
529764,13580,45.0,107.75,2010-10-29 15:01:00,
529766,14490,489.0,796.39,2010-10-29 15:04:00,
529768,13711,96.0,180.08,2010-10-29 15:05:00,
529771,16558,149.0,393.95000000000005,2010-10-29 15:10:00,
529774,14122,89.0,230.83,2010-10-29 15:11:00,
529785,16565,60.0,207.0,2010-10-29 15:31:00,
529787,13263,108.0,236.93,2010-10-29 15:34:00,
529788,15906,57.0,296.65,2010-10-29 15:42:00,
529789,12838,206.0,352.27,2010-10-29 15:48:00,
529791,17109,99.0,225.73,2010-10-29 15:56:00,
529793,16058,18.0,62.7,2010-10-29 16:48:00,
529796,13421,454.0,697.96,2010-10-29 17:17:00,
529797,17884,84.0,102.33,2010-10-29 17:26:00,
529798,16231,126.0,339.78,2010-10-29 17:33:00,
529799,16756,159.0,305.05,2010-10-31 10:03:00,
529801,17243,402.0,455.3,2010-10-31 10:14:00,
529802,17621,20.0,131.0,2010-10-31 10:14:00,
529803,14213,244.0,1192.2,2010-10-31 10:37:00,
529804,15439,124.0,331.6,2010-10-31 10:38:00,
529805,17376,57.0,109.19,2010-10-31 10:42:00,
529806,12842,172.0,401.8,2010-10-31 10:45:00,
529807,12608,323.0,415.79,2010-10-31 10:49:00,
529808,16444,93.0,168.24,2010-10-31 10:53:00,
529809,12601,44.0,86.2,2010-10-31 10:57:00,
529810,16010,155.0,248.66,2010-10-31 11:01:00,
529811,15569,321.0,619.6999999999999,2010-10-31 11:06:00,
529812,14769,137.0,305.25,2010-10-31 11:08:00,
529813,13888,209.0,494.1,2010-10-31 11:09:00,
529814,15281,141.0,298.85,2010-10-31 11:11:00,
529815,13561,136.0,200.46,2010-10-31 11:12:00,
529816,15501,48.0,166.1,2010-10-31 11:15:00,
529817,14878,61.0,142.91,2010-10-31 11:20:00,
529818,14087,268.0,402.56,2010-10-31 11:22:00,
529819,18149,128.0,159.79999999999998,2010-10-31 11:24:00,
529820,13795,160.0,189.6,2010-10-31 11:28:00,
529821,13677,66.0,277.28,2010-10-31 11:32:00,
529823,17609,170.0,258.73,2010-10-31 11:39:00,
529824,16724,69.0,147.35,2010-10-31 11:40:00,
529826,15351,145.0,415.93,2010-10-31 11:43:00,
529827,15194,190.0,303.2,2010-10-31 11:49:00,
529828,17609,9.0,16.45,2010-10-31 12:00:00,
529829,14437,48.0,168.0,2010-10-31 12:04:00,
529830,18278,74.0,240.3,2010-10-31 12:13:00,
529831,17950,87.0,155.05,2010-10-31 12:18:00,
529832,14848,260.0,310.56,2010-10-31 12:22:00,
529833,16791,198.0,365.55,2010-10-31 12:32:00,
529834,17413,78.0,340.29999999999995,2010-10-31 12:33:00,
529835,16008,430.0,801.1,2010-10-31 12:34:00,
529836,14739,444.0,560.04,2010-10-31 12:34:00,
529837,16784,162.0,240.0,2010-10-31 12:34:00,
529838,13394,308.0,376.16,2010-10-31 12:36:00,
529839,16003,472.0,912.03,2010-10-31 12:36:00,
529840,16791,3.0,12.75,2010-10-31 12:37:00,
529841,14918,447.0,1029.29,2010-10-31 12:41:00,
529842,15038,96.0,270.84,2010-10-31 12:52:00,
529843,16065,325.0,432.92,2010-10-31 12:56:00,
529844,16684,70.0,472.5,2010-10-31 13:05:00,
529845,14040,105.0,388.35,2010-10-31 13:12:00,
529846,13001,203.0,380.01,2010-10-31 13:14:00,
529847,13050,677.0,780.74,2010-10-31 13:23:00,
529848,14866,256.0,596.8,2010-10-31 13:25:00,
529849,14114,103.0,147.31,2010-10-31 13:28:00,
529850,16788,242.0,534.96,2010-10-31 13:35:00,
529864,16606,34.0,119.7,2010-10-31 13:57:00,
529868,14247,24.0,120.64999999999999,2010-10-31 13:58:00,
529874,16928,89.0,176.7,2010-10-31 14:00:00,
529888,16595,265.0,419.81,2010-10-31 14:06:00,
529899,15535,97.0,326.44,2010-10-31 14:09:00,
529904,13833,126.0,316.56,2010-10-31 14:11:00,
529915,15675,97.0,218.35,2010-10-31 14:14:00,
529924,12347,509.0,611.53,2010-10-31 14:20:00,
529934,14415,309.0,682.63,2010-10-31 14:25:00,
529935,17449,259.0,531.41,2010-10-31 14:40:00,
529936,17085,201.0,547.98,2010-10-31 14:42:00,
529937,16539,35.0,357.1,2010-10-31 14:43:00,
529938,13267,151.0,316.97,2010-10-31 14:49:00,
529939,14805,82.0,180.4,2010-10-31 14:50:00,
529940,17142,81.0,258.2,2010-10-31 14:52:00,
529941,17346,41.0,106.37,2010-10-31 14:54:00,
529942,15867,313.0,347.22,2010-10-31 14:59:00,
529952,12826,64.0,125.0,2010-10-31 15:07:00,
529958,12708,169.0,361.15,2010-10-31 15:09:00,
529970,17951,164.0,332.04,2010-10-31 15:15:00,
529978,13760,153.0,402.81,2010-10-31 15:18:00,
529981,16686,160.0,156.39000000000001,2010-10-31 15:31:00,
529982,16652,20.0,135.0,2010-10-31 15:32:00,
529983,16652,10.0,67.5,2010-10-31 15:33:00,
529984,18154,59.0,96.25,2010-10-31 15:35:00,
529985,14286,1472.0,1237.99,2010-10-31 15:39:00,
529986,17728,133.0,372.55,2010-10-31 15:50:00,
529987,18116,119.0,123.18,2010-10-31 15:54:00,
529988,18226,387.0,462.61,2010-10-31 15:58:00,
529989,12748,107.0,90.61,2010-10-31 16:01:00,
529990,14505,513.0,1060.98,2010-10-31 16:16:00,
529991,15879,368.0,424.28,2010-10-31 16:21:00,
529994,16984,594.0,1048.42,2010-10-31 16:26:00,
529995,16316,163.0,347.2,2010-01-11 08:56:00,
529997,15312,71.0,71.55000000000001,2010-01-11 08:58:00,
530007,16611,116.0,328.9,2010-01-11 09:33:00,
530010,16168,192.0,320.4,2010-01-11 09:42:00,
530011,14961,104.0,539.2,2010-01-11 09:53:00,
530012,14429,286.0,516.28,2010-01-11 10:08:00,
530013,15110,42.0,208.1,2010-01-11 10:31:00,
530014,17238,236.0,481.24,2010-01-11 10:37:00,
530015,15365,564.0,1156.95,2010-01-11 10:42:00,
530016,15365,38.0,105.1,2010-01-11 10:44:00,
530018,17612,178.0,311.0,2010-01-11 10:51:00,
530020,17975,60.0,209.54,2010-01-11 10:52:00,
530029,16422,332.0,436.98,2010-01-11 10:55:00,
530059,16161,83.0,182.55,2010-01-11 11:32:00,
530061,13115,668.0,1102.42,2010-01-11 11:36:00,
530062,17306,816.0,791.0400000000001,2010-01-11 11:38:00,
530064,14911,432.0,763.55,2010-01-11 11:43:00,
530066,17068,63.0,175.9,2010-01-11 11:48:00,
530067,16960,207.0,270.22,2010-01-11 11:53:00,
530068,14606,77.0,143.43,2010-01-11 11:56:00,
530070,16876,181.0,136.01,2010-01-11 11:59:00,
530071,15039,329.0,502.21000000000004,2010-01-11 12:08:00,
530072,16103,211.0,344.05,2010-01-11 12:15:00,
530073,15958,58.0,162.62,2010-01-11 12:22:00,
530078,13293,115.0,231.23,2010-01-11 12:45:00,
530079,18061,38.0,131.3,2010-01-11 12:47:00,
530080,14777,212.0,307.56,2010-01-11 12:50:00,
530081,14229,121.0,309.75,2010-01-11 13:03:00,
530082,14229,3.0,17.85,2010-01-11 13:04:00,
530083,13148,418.0,531.44,2010-01-11 13:04:00,
530084,14075,375.0,423.22,2010-01-11 13:15:00,
530085,17315,134.0,359.7,2010-01-11 13:26:00,
530086,16013,576.0,518.4,2010-01-11 13:32:00,
530087,16732,1220.0,2311.01,2010-01-11 13:33:00,
530088,15311,124.0,152.04,2010-01-11 13:39:00,
530089,16916,160.0,216.12,2010-01-11 13:41:00,
530090,15729,13.0,74.85000000000001,2010-01-11 13:44:00,
530091,13975,74.0,137.5,2010-01-11 13:46:00,
530092,15253,115.0,224.1,2010-01-11 13:46:00,
530093,16168,6.0,17.700000000000003,2010-01-11 13:48:00,
530094,18127,63.0,209.05,2010-01-11 13:56:00,
530103,17190,40.0,131.32,2010-01-11 14:11:00,
530115,17190,98.0,211.3,2010-01-11 14:22:00,
530120,13883,58.0,188.7,2010-01-11 14:45:00,
530122,12492,248.0,380.0,2010-01-11 14:58:00,
530123,13359,219.0,553.75,2010-01-11 15:05:00,
530124,13174,262.0,528.63,2010-01-11 15:14:00,
530130,14911,234.0,272.24,2010-01-11 15:28:00,
530137,18075,210.0,289.67,2010-01-11 16:01:00,
530139,14426,1245.0,1870.1100000000001,2010-01-11 16:24:00,
530161,15456,424.0,253.49,2010-01-11 17:05:00,
530162,13426,146.0,417.5,2010-02-11 08:00:00,
530163,17739,144.0,584.76,2010-02-11 08:02:00,
530164,16133,128.0,449.16,2010-02-11 08:47:00,
530165,16612,233.0,589.55,2010-02-11 08:49:00,
530166,17708,130.0,314.3,2010-02-11 08:57:00,
530167,14794,30.0,143.6,2010-02-11 09:06:00,
530168,13597,221.0,380.21,2010-02-11 09:30:00,
530171,13767,92.0,244.68,2010-02-11 09:57:00,
530173,17609,4.0,3.4,2010-02-11 10:00:00,
530178,17949,396.0,732.6,2010-02-11 10:14:00,
530180,12483,114.0,248.10000000000002,2010-02-11 10:27:00,
530184,17377,96.0,256.25,2010-02-11 10:47:00,
530206,12483,48.0,141.60000000000002,2010-02-11 11:17:00,
530223,13090,196.0,715.24,2010-02-11 11:23:00,
530234,16500,72.0,123.6,2010-02-11 11:27:00,
530259,12476,645.0,1553.77,2010-02-11 11:33:00,
530263,16005,197.0,326.6,2010-02-11 11:33:00,
530264,14206,526.0,542.4499999999999,2010-02-11 11:37:00,
530266,14617,52.0,109.0,2010-02-11 11:41:00,
530268,17121,106.0,314.74,2010-02-11 11:47:00,
530269,13607,178.0,400.3,2010-02-11 11:48:00,
530271,13535,10.0,89.5,2010-02-11 11:49:00,
530272,12389,362.0,870.3,2010-02-11 11:52:00,
530273,12843,36.0,72.80000000000001,2010-02-11 11:52:00,
530274,13983,159.0,444.27,2010-02-11 11:53:00,
530280,16117,122.0,288.69,2010-02-11 12:02:00,
530281,14527,16.0,82.05,2010-02-11 12:05:00,
530288,14593,455.0,787.42,2010-02-11 12:16:00,
530295,14480,158.0,343.54,2010-02-11 12:35:00,
530296,13937,464.0,721.28,2010-02-11 12:37:00,
530297,14966,138.0,222.12,2010-02-11 12:37:00,
530298,14966,79.0,137.15,2010-02-11 12:46:00,
530299,14449,488.0,740.8199999999999,2010-02-11 12:48:00,
530300,15738,172.0,313.40000000000003,2010-02-11 12:54:00,
530301,15245,282.0,536.46,2010-02-11 12:58:00,
530302,17003,164.0,280.2,2010-02-11 13:07:00,
530303,15950,536.0,1065.9,2010-02-11 13:12:00,
530304,17003,99.0,155.4,2010-02-11 13:15:00,
530306,13102,126.0,521.0,2010-02-11 13:19:00,
530307,13251,215.0,252.68,2010-02-11 13:20:00,
530308,13453,207.0,424.71,2010-02-11 13:23:00,
530310,12413,31.0,185.35,2010-02-11 13:26:00,
530311,16374,178.0,378.69,2010-02-11 13:27:00,
530312,16016,100.0,275.66,2010-02-11 13:27:00,
530323,16255,176.0,247.78,2010-02-11 13:36:00,
530325,15523,3540.0,2860.44,2010-02-11 13:36:00,
530329,16670,445.0,1061.3300000000002,2010-02-11 13:45:00,
530330,16525,62.0,357.78,2010-02-11 13:54:00,
530331,16033,68.0,179.95,2010-02-11 13:56:00,
530333,13134,260.0,407.79999999999995,2010-02-11 13:58:00,
530334,18170,195.0,481.25,2010-02-11 14:01:00,
530335,17841,213.0,442.45,2010-02-11 14:02:00,
530338,13798,182.0,374.09999999999997,2010-02-11 14:25:00,
530339,13523,237.0,569.69,2010-02-11 14:55:00,
530340,16709,248.0,592.8,2010-02-11 14:58:00,
530342,18041,182.0,259.6,2010-02-11 15:34:00,
530344,16225,85.0,168.45,2010-02-11 15:39:00,
530346,14733,1098.0,2594.14,2010-02-11 15:42:00,
530350,14506,180.0,608.1,2010-02-11 15:48:00,
530367,14209,85.0,499.55,2010-02-11 16:06:00,
530371,15727,447.0,430.38,2010-02-11 16:18:00,
530372,17276,186.0,501.24,2010-02-11 16:20:00,
530377,13921,60.0,187.10000000000002,2010-02-11 16:32:00,
530379,13468,45.0,179.95000000000002,2010-02-11 16:40:00,
530380,13468,12.0,35.400000000000006,2010-02-11 16:42:00,
530381,13520,236.0,382.95,2010-02-11 16:52:00,
530382,14363,68.0,149.32,2010-02-11 17:01:00,
530383,12412,154.0,175.26,2010-02-11 17:02:00,
530384,13310,63.0,249.45000000000002,2010-02-11 17:03:00,
530390,17764,117.0,269.11,2010-02-11 17:12:00,
530391,16705,4236.0,4862.16,2010-02-11 17:12:00,
530392,16705,48.0,377.2,2010-02-11 17:16:00,
530393,18178,287.0,616.25,2010-02-11 17:24:00,
530394,12681,494.0,606.1999999999999,2010-02-11 17:24:00,
530395,17363,441.0,714.32,2010-02-11 17:25:00,
530396,17858,47.0,738.0,2010-02-11 17:29:00,
530397,17363,10.0,8.5,2010-02-11 17:29:00,
530409,16614,79.0,380.45,2010-02-11 18:08:00,
530410,12855,95.0,383.32,2010-02-11 18:16:00,
530411,15377,63.0,300.85,2010-02-11 18:25:00,
530412,13215,96.0,81.6,2010-02-11 18:26:00,
530413,13089,304.0,384.64,2010-02-11 18:45:00,
530414,15854,96.0,340.8,2010-02-11 18:51:00,
530416,16676,169.0,352.4,2010-02-11 19:19:00,
530417,15458,144.0,208.79999999999998,2010-02-11 19:50:00,
530418,13331,54.0,262.4,2010-03-11 08:04:00,
530419,14912,214.0,321.6,2010-03-11 08:55:00,
530420,17735,513.0,1000.65,2010-03-11 09:16:00,
530421,13579,95.0,199.05,2010-03-11 09:33:00,
530423,14732,145.0,495.95,2010-03-11 09:36:00,
530424,14912,216.0,202.79999999999998,2010-03-11 09:51:00,
530425,15981,40.0,270.0,2010-03-11 09:51:00,
530426,14911,613.0,1055.53,2010-03-11 10:20:00,
530427,17894,63.0,159.13,2010-03-11 10:28:00,
530430,13748,176.0,369.6,2010-03-11 10:38:00,
530431,15796,34.0,152.3,2010-03-11 10:41:00,
530432,13562,203.0,761.3000000000001,2010-03-11 10:43:00,
530433,12673,346.0,565.5,2010-03-11 10:46:00,
530434,17511,1816.0,3153.8,2010-03-11 10:47:00,
530435,14942,150.0,305.78,2010-03-11 10:51:00,
530436,14498,423.0,590.47,2010-03-11 11:11:00,
530437,15915,413.0,364.24,2010-03-11 11:13:00,
530464,16865,157.0,130.95,2010-03-11 11:34:00,
530470,18041,132.0,81.48,2010-03-11 11:35:00,
530484,16353,144.0,290.6,2010-03-11 11:43:00,
530487,18141,196.0,424.20000000000005,2010-03-11 11:44:00,
530488,13756,116.0,297.6,2010-03-11 11:45:00,
530504,13199,222.0,249.54,2010-03-11 11:49:00,
530508,16623,159.0,310.25,2010-03-11 12:05:00,
530509,16779,316.0,474.03,2010-03-11 12:07:00,
530510,15281,367.0,569.81,2010-03-11 12:11:00,
530511,16353,24.0,102.0,2010-03-11 12:11:00,
530512,15281,23.0,104.65,2010-03-11 12:12:00,
530513,14646,636.0,1970.4,2010-03-11 12:20:00,
530514,14646,4712.0,8661.8,2010-03-11 12:23:00,
530515,14646,590.0,866.3800000000001,2010-03-11 12:24:00,
530517,16996,53.0,100.99000000000001,2010-03-11 12:36:00,
530518,17511,144.0,60.48,2010-03-11 12:36:00,
530520,15336,84.0,240.5,2010-03-11 12:39:00,
530529,16823,72.0,158.05,2010-03-11 12:45:00,
530536,13045,78.0,178.2,2010-03-11 12:49:00,
530537,12748,2.0,15.9,2010-03-11 12:49:00,
530538,14606,62.0,132.48000000000002,2010-03-11 12:55:00,
530540,12793,164.0,284.05,2010-03-11 13:05:00,
530541,17420,70.0,118.5,2010-03-11 13:09:00,
530542,17420,31.0,92.25,2010-03-11 13:09:00,
530543,15005,106.0,232.21,2010-03-11 13:10:00,
530544,14646,772.0,1130.3999999999999,2010-03-11 13:13:00,
530545,14494,88.0,147.6,2010-03-11 13:13:00,
530546,16183,24.0,90.0,2010-03-11 13:14:00,
530548,13500,229.0,299.53,2010-03-11 13:16:00,
530550,14988,109.0,196.1,2010-03-11 13:18:00,
530552,14312,49.0,187.85,2010-03-11 13:20:00,
530553,14156,15.0,524.25,2010-03-11 13:29:00,
530556,15233,12.0,59.400000000000006,2010-03-11 13:36:00,
530557,15311,115.0,237.3,2010-03-11 13:38:00,
530559,13686,246.0,225.44,2010-03-11 13:44:00,
530560,15158,21.0,204.62,2010-03-11 13:46:00,
530561,14398,72.0,261.3,2010-03-11 13:46:00,
530562,16012,344.0,587.97,2010-03-11 13:47:00,
530563,14450,69.0,171.63,2010-03-11 13:48:00,
530564,14484,250.0,220.38,2010-03-11 13:50:00,
530565,12877,114.0,181.54000000000002,2010-03-11 13:53:00,
530567,17254,146.0,198.29,2010-03-11 14:00:00,
530568,13554,103.0,316.95,2010-03-11 14:02:00,
530569,13249,204.0,253.68,2010-03-11 14:05:00,
530570,16725,67.0,110.51,2010-03-11 14:15:00,
530571,15752,516.0,693.78,2010-03-11 14:22:00,
530572,14667,213.0,447.55,2010-03-11 14:32:00,
530574,13080,20.0,61.9,2010-03-11 14:34:00,
530575,16033,94.0,307.85,2010-03-11 14:36:00,
530576,15903,432.0,1220.16,2010-03-11 14:36:00,
530577,16422,420.0,618.5999999999999,2010-03-11 14:36:00,
530584,17235,192.0,306.0,2010-03-11 14:39:00,
530585,16542,96.0,137.7,2010-03-11 14:44:00,
530586,16178,210.0,414.7,2010-03-11 14:46:00,
530587,15611,38.0,228.8,2010-03-11 14:49:00,
530588,15481,1450.0,1993.34,2010-03-11 14:52:00,
530589,17126,126.0,304.24,2010-03-11 14:55:00,
530590,13319,451.0,997.61,2010-03-11 14:57:00,
530608,13034,37.0,114.05000000000001,2010-03-11 15:22:00,
530610,14156,115.0,208.99,2010-03-11 15:38:00,
530611,13049,160.0,247.56,2010-03-11 15:39:00,
530612,16712,193.0,420.83,2010-03-11 15:45:00,
530613,15628,202.0,292.5,2010-03-11 15:46:00,
530615,16712,151.0,200.73,2010-03-11 15:54:00,
530616,16050,60.0,90.60000000000001,2010-03-11 15:55:00,
530631,16775,144.0,285.33,2010-03-11 16:05:00,
530640,15288,28.0,249.0,2010-03-11 16:26:00,
530641,15288,72.0,61.199999999999996,2010-03-11 16:28:00,
530642,17949,360.0,648.0,2010-03-11 16:34:00,
530646,15270,160.0,640.26,2010-04-11 08:37:00,
530647,15270,160.0,640.26,2010-04-11 08:39:00,
530648,14062,1430.0,3621.66,2010-04-11 08:41:00,
530649,12839,182.0,282.1,2010-04-11 08:46:00,
530650,12540,85.0,419.95,2010-04-11 09:05:00,
530651,16590,67.0,289.15,2010-04-11 09:06:00,
530655,13987,330.0,377.46,2010-04-11 09:54:00,
530656,15888,42.0,179.1,2010-04-11 09:59:00,
530657,12933,174.0,430.55,2010-04-11 10:13:00,
530658,15724,44.0,92.6,2010-04-11 10:22:00,
530659,15073,170.0,304.18,2010-04-11 10:26:00,
530660,14952,50.0,280.5,2010-04-11 10:27:00,
530661,14911,406.0,761.0600000000001,2010-04-11 10:37:00,
530662,15255,203.0,454.81,2010-04-11 10:42:00,
530663,15255,124.0,272.1,2010-04-11 10:43:00,
530665,14047,98.0,434.0,2010-04-11 10:48:00,
530666,14047,6.0,17.700000000000003,2010-04-11 10:49:00,
530708,14737,726.0,2389.62,2010-04-11 11:29:00,
530709,16887,90.0,246.01999999999998,2010-04-11 11:29:00,
530714,16754,9640.0,7325.679999999999,2010-04-11 11:35:00,
530715,15838,15696.0,17022.239999999998,2010-04-11 11:36:00,
530716,17987,170.0,177.76,2010-04-11 11:37:00,
530717,16029,336.0,644.4,2010-04-11 11:37:00,
530718,16029,104.0,882.96,2010-04-11 11:38:00,
530719,18087,94.0,116.42,2010-04-11 11:39:00,
530720,16029,124.0,283.8,2010-04-11 11:39:00,
530721,16029,288.0,305.28000000000003,2010-04-11 11:40:00,
530731,15270,156.0,311.78000000000003,2010-04-11 11:48:00,
530733,15489,196.0,403.98,2010-04-11 11:48:00,
530742,14136,285.0,359.84000000000003,2010-04-11 11:53:00,
530750,16782,151.0,452.15000000000003,2010-04-11 11:55:00,
530753,12949,967.0,2395.73,2010-04-11 11:56:00,
530763,15379,695.0,1174.55,2010-04-11 11:59:00,
530778,17935,23.0,127.85,2010-04-11 12:06:00,
530780,12949,44.0,226.20000000000002,2010-04-11 12:06:00,
530785,17702,499.0,829.18,2010-04-11 12:09:00,
530788,16060,6.0,76.5,2010-04-11 12:10:00,
530792,15332,683.0,1525.39,2010-04-11 12:17:00,
530793,15910,352.0,420.8,2010-04-11 12:18:00,
530795,15160,72.0,102.36000000000001,2010-04-11 12:24:00,
530796,16391,355.0,471.0,2010-04-11 12:27:00,
530797,12914,336.0,223.98,2010-04-11 12:28:00,
530799,12497,3556.0,3993.6400000000003,2010-04-11 12:31:00,
530800,16515,54.0,110.5,2010-04-11 12:34:00,
530801,17287,134.0,189.7,2010-04-11 12:39:00,
530802,17362,119.0,188.94,2010-04-11 12:39:00,
530803,16888,44.0,116.88999999999999,2010-04-11 12:39:00,
530804,13258,60.0,136.2,2010-04-11 12:45:00,
530808,18172,196.0,270.14,2010-04-11 13:01:00,
530809,13772,217.0,337.99,2010-04-11 13:02:00,
530810,16327,397.0,627.51,2010-04-11 13:03:00,
530811,13137,188.0,372.15,2010-04-11 13:04:00,
530812,15860,65.0,198.45000000000002,2010-04-11 13:05:00,
530813,13881,600.0,507.6,2010-04-11 13:09:00,
530814,13881,240.0,612.0,2010-04-11 13:10:00,
530818,13772,249.0,543.06,2010-04-11 13:14:00,
530826,18109,63.0,115.67,2010-04-11 13:17:00,
530828,15601,380.0,530.08,2010-04-11 13:30:00,
530829,14447,342.0,548.5,2010-04-11 13:32:00,
530830,15580,132.0,386.62,2010-04-11 13:32:00,
530833,17286,159.0,115.8,2010-04-11 13:43:00,
530834,16546,1338.0,2074.42,2010-04-11 13:46:00,
530835,16546,48.0,100.80000000000001,2010-04-11 13:47:00,
530836,14198,108.0,240.6,2010-04-11 13:50:00,
530837,17286,92.0,122.01,2010-04-11 13:52:00,
530838,13395,328.0,359.63,2010-04-11 14:00:00,
530840,16563,1032.0,1311.22,2010-04-11 14:11:00,
530841,15298,160.0,335.82,2010-04-11 14:11:00,
530843,14895,313.0,1068.93,2010-04-11 14:21:00,
530844,16350,51.0,147.55,2010-04-11 14:21:00,
530845,14895,198.0,366.4,2010-04-11 14:25:00,
530846,17977,1606.0,1223.31,2010-04-11 14:26:00,
530847,16707,141.0,195.53,2010-04-11 14:39:00,
530848,16705,80.0,204.0,2010-04-11 14:46:00,
530849,13648,14.0,43.900000000000006,2010-04-11 14:46:00,
530854,13597,10.0,16.5,2010-04-11 14:54:00,
530855,13303,26.0,61.72,2010-04-11 14:55:00,
530859,16147,42.0,103.74000000000001,2010-04-11 14:56:00,
530875,15347,3.0,14.850000000000001,2010-04-11 15:03:00,
530885,14085,324.0,328.07,2010-04-11 15:07:00,
530894,13172,48.0,69.6,2010-04-11 15:10:00,
530902,14099,148.0,296.5,2010-04-11 15:13:00,
530903,13999,141.0,326.35,2010-04-11 15:23:00,
530904,15027,1179.0,653.37,2010-04-11 15:24:00,
530905,17091,162.0,455.1,2010-04-11 15:30:00,
530906,17965,254.0,473.38,2010-04-11 15:40:00,
530908,12917,120.0,594.0,2010-04-11 15:51:00,
530909,17049,10.0,79.5,2010-04-11 15:55:00,
530911,12917,20.0,85.0,2010-04-11 15:56:00,
530912,17049,453.0,1016.45,2010-04-11 15:58:00,
530913,17757,92.0,155.76,2010-04-11 16:03:00,
530914,15729,6.0,32.7,2010-04-11 16:07:00,
530915,13660,136.0,306.64,2010-04-11 16:10:00,
530916,12958,79.0,300.45,2010-04-11 16:16:00,
530917,15023,231.0,640.95,2010-04-11 16:28:00,
530921,18259,262.0,486.40000000000003,2010-04-11 16:36:00,
530922,14676,1022.0,676.06,2010-04-11 16:37:00,
530923,13993,129.0,331.55,2010-04-11 16:46:00,
530924,13993,20.0,111.0,2010-04-11 16:48:00,
530925,16861,196.0,391.24,2010-04-11 16:50:00,
530926,13206,216.0,313.2,2010-04-11 16:50:00,
530927,18181,177.0,328.37,2010-04-11 16:51:00,
530928,17576,122.0,242.32,2010-04-11 16:58:00,
530932,18087,494.0,1352.94,2010-04-11 17:10:00,
530936,14911,336.0,560.87,2010-04-11 17:18:00,
530937,15093,193.0,490.34999999999997,2010-04-11 17:33:00,
530938,17469,124.0,347.40000000000003,2010-04-11 17:36:00,
530939,17469,12.0,25.200000000000003,2010-04-11 17:37:00,
530940,17469,16.0,32.1,2010-04-11 17:38:00,
530941,13903,103.0,165.45000000000002,2010-04-11 17:44:00,
530947,15856,395.0,784.21,2010-04-11 18:00:00,
530950,15425,50.0,157.5,2010-04-11 18:13:00,
530951,15521,576.0,607.43,2010-04-11 18:34:00,
530952,15521,27.0,368.8,2010-04-11 18:40:00,
530953,18168,148.0,283.81,2010-04-11 18:42:00,
530955,16128,169.0,341.85,2010-04-11 18:48:00,
530956,12843,60.0,141.0,2010-04-11 18:53:00,
530957,17340,736.0,1395.06,2010-04-11 18:53:00,
530958,16228,175.0,254.79000000000002,2010-04-11 18:54:00,
530959,14687,242.0,462.02000000000004,2010-04-11 18:56:00,
530960,16228,81.0,193.55,2010-04-11 18:57:00,
530961,14060,160.0,200.0,2010-04-11 19:03:00,
530962,17913,83.0,211.95000000000002,2010-04-11 19:12:00,
530963,15389,400.0,500.0,2010-04-11 19:23:00,
530964,13969,167.0,349.65000000000003,2010-04-11 19:39:00,
530965,15792,262.0,457.0,2010-05-11 08:21:00,
530966,12433,1336.0,2292.18,2010-05-11 08:27:00,
530967,12817,122.0,289.34,2010-05-11 08:28:00,
530969,13448,424.0,909.58,2010-05-11 09:07:00,
530970,12477,811.0,2570.77,2010-05-11 09:35:00,
530972,13846,317.0,442.73,2010-05-11 09:47:00,
530973,14129,234.0,470.46,2010-05-11 09:59:00,
530974,14882,130.0,271.7,2010-05-11 10:15:00,
